Title,ID
CXCR3 regulates CD4+ T cell cardiotropism in pressure overload-induced cardiac dysfunction. ,30779709
γδ T Cells Support Antigen-Specific αβ T cell-Mediated Antitumor Responses during BCG Treatment for Bladder Cancer.,34607803
Visualization of Activated T Cells by OX40-ImmunoPET as a Strategy for Diagnosis of Acute Graft-versus-Host Disease.,32900772
Tumour sensitization via the extended intratumoural release of a STING agonist and camptothecin from a self-assembled hydrogel.,32778697
Bioinorganic hybrid bacteriophage for modulation of intestinal microbiota to remodel tumor-immune microenvironment against colorectal cancer.,32440552
T cells protect against hepatitis A virus infection and limit infection-induced liver injury.,34331968
Zika Virus Mucosal Infection Provides Protective Immunity. ,32051274
IL-2/JES6-1 mAb complexes dramatically increase sensitivity to LPS through IFN-γ production by CD25+Foxp3- T cells. ,34932467
<i>Plasmodium</i> Preerythrocytic Vaccine Antigens Enhance Sterile Protection in Mice Induced by Circumsporozoite Protein.,34310889
Myxoma Virus Expressing LIGHT (TNFSF14) Pre-Loaded into Adipose-Derived Mesenchymal Stem Cells Is Effective Treatment for Murine Pancreatic Adenocarcinoma. ,33808692
An epitope-optimized human H3N2 influenza vaccine induces broadly protective immunity in mice and ferrets.,35739199
Enteric Glia Play a Critical Role in Promoting the Development of Colorectal Cancer.,33282743
"A Single-Cycle Glycoprotein D Deletion Viral Vaccine Candidate, ΔgD-2, Elicits Polyfunctional Antibodies That Protect against Ocular Herpes Simplex Virus. ",32295919
TLR2-mediated activation of innate responses in the upper airways confers antiviral protection of the lungs. ,33561017
Toxin-Triggered Interleukin-1 Receptor Signaling Enables Early-Life Discrimination of Pathogenic versus Commensal Skin Bacteria.,31784259
Hypoxia Supports Differentiation of Terminally Exhausted CD8 T Cells.,34025660
p53 Hinders CRISPR/Cas9-Mediated Targeted Gene Disruption in Memory CD8 T Cells In Vivo.,32887747
Binary outcomes of enhancer activity underlie stable random monoallelic expression.,35617021
Frequent mutations of FBXO11 highlight BCL6 as a therapeutic target in Burkitt lymphoma.,34625792
Intratumoral combination therapy with poly(I:C) and resiquimod synergistically triggers tumor-associated macrophages for effective systemic antitumoral immunity.,34531246
Lactococcus lactis Delivery of Surface Layer Protein A Protects Mice from Colitis by Re-Setting Host Immune Repertoire. ,34572293
Combination of ultrasound-based mechanical disruption of tumor with immune checkpoint blockade modifies tumor microenvironment and augments systemic antitumor immunity.,35039461
Unconventional Therapy with IgY in a Psoriatic Mouse Model Targeting Gut Microbiome. ,34575618
STEAP4 expression in CNS resident cells promotes Th17 cell-induced autoimmune encephalomyelitis.,33879167
Temporary Reduction of Membrane CD4 with the Antioxidant MnTBAP Is Sufficient to Prevent Immune Responses Induced by Gene Transfer.,31497619
Immunogenicity and protective efficacy of an intranasal live-attenuated vaccine against SARS-CoV-2.,34368648
Oncolytic Reovirus-Mediated Recruitment of Early Innate Immune Responses Reverses Immunotherapy Resistance in Prostate Tumors.,33665363
STING activation in alveolar macrophages and group 2 innate lymphoid cells suppresses IL-33-driven type 2 immunopathology. ,33400692
Metabolic reprogramming of the myeloid lineage by Schistosoma mansoni infection persists independently of antigen exposure.,33417618
Genetic manipulation of the human gut bacterium Eggerthella lenta reveals a widespread family of transcriptional regulators.,36494336
Immunotherapy Combined with Metronomic Dosing: An Effective Approach for the Treatment of NSCLC. ,33920884
Expansion of CD10<sup>neg</sup> neutrophils and CD14<sup>+</sup>HLA-DR<sup>neg/low</sup> monocytes driving proinflammatory responses in patients with acute myocardial infarction.,34289931
<i>Listeria</i> delivers tetanus toxoid protein to pancreatic tumors and induces cancer cell death in mice.,35320003
Zinc finger protein Zfp335 controls early T-cell development and survival through β-selection-dependent and -independent mechanisms. ,35113015
Chemokine receptor expression by inflammatory T cells in EAE.,25071447
"Hypoxia induces adrenomedullin from lung epithelia, stimulating ILC2 inflammation and immunity.",35532553
Tumor Cell-Intrinsic USP22 Suppresses Antitumor Immunity in Pancreatic Cancer.,31871120
Checkpoint molecules coordinately restrain hyperactivated effector T cells in the tumor microenvironment.,32076578
Inhibition of murine hepatoma tumor growth by cryptotanshinone involves TLR7-dependent activation of macrophages and induction of adaptive antitumor immune defenses.,31161238
CD4 T cells mediate brain inflammation and neurodegeneration in a mouse model of Parkinson's disease.,33704423
ZEB1 promotes pathogenic Th1 and Th17 cell differentiation in multiple sclerosis.,34433042
LincRNA-immunity landscape analysis identifies EPIC1 as a regulator of tumor immune evasion and immunotherapy resistance.,33568470
Liver X receptor β is required for the survival of single-positive thymocytes by regulating IL-7Rα expression.,32963358
Antibody-mediated delivery of LIGHT to the tumor boosts natural killer cells and delays tumor progression.,33404287
Post-Transplantation Cyclophosphamide Uniquely Restrains Alloreactive CD4<sup>+</sup> T-Cell Proliferation and Differentiation After Murine MHC-Haploidentical Hematopoietic Cell Transplantation.,35242129
Dermal IRF4+ dendritic cells and monocytes license CD4+ T helper cells to distinct cytokine profiles.,33159073
Interferon-Gamma Impairs Maintenance and Alters Hematopoietic Support of Bone Marrow Mesenchymal Stromal Cells.,29649408
Tim-3 mediates T cell trogocytosis to limit antitumor immunity.,35316223
CXCR7 Antagonism Reduces Acute Lung Injury Pathogenesis.,34803691
Degradation of tumour stromal hyaluronan by small extracellular vesicle-PH20 stimulates CD103+ dendritic cells and in combination with PD-L1 blockade boosts anti-tumour immunity.,31632619
Combination immunotherapy using G-CSF and oncolytic virotherapy reduces tumor growth in osteosarcoma. ,33737338
ER-to-Golgi transport and SEC23-dependent COPII vesicles regulate T cell alloimmunity. ,33463537
Dietary conjugated linoleic acid links reduced intestinal inflammation to amelioration of CNS autoimmunity.,33899089
HER2-LAMP vaccines effectively traffic to endolysosomal compartments and generate enhanced polyfunctional T cell responses that induce complete tumor regression.,32532838
Tumor-treating fields (TTFields) induce immunogenic cell death resulting in enhanced antitumor efficacy when combined with anti-PD-1 therapy.,32144446
Targeting <i>HER2</i> Exon 20 Insertion-Mutant Lung Adenocarcinoma with a Novel Tyrosine Kinase Inhibitor Mobocertinib.,34380634
Wnt-β-catenin activation epigenetically reprograms T<sub>reg</sub> cells in inflammatory bowel disease and dysplastic progression.,33664518
TREM-2 is a sensor and activator of T cell response in SARS-CoV-2 infection.,34878838
Tissue-specific activation of Myd88-dependent pathways governs disease severity in primary Sjögren's syndrome.,33596533
Resistance Against <i>Leishmania major</i> Infection Depends on Microbiota-Guided Macrophage Activation.,34745100
Disrupted fibroblastic reticular cells and interleukin-7 expression in tumor draining lymph nodes.,28928833
Blocking Short-Form Ron Eliminates Breast Cancer Metastases through Accumulation of Stem-Like CD4+ T Cells That Subvert Immunosuppression.,34330779
JAML promotes CD8 and γδ T cell antitumor immunity and is a novel target for cancer immunotherapy. ,34427588
Potency-matched Dual Cytokine-Antibody Fusion Proteins for Cancer Therapy.,28716814
Re-purposing the pro-senescence properties of doxorubicin to introduce immunotherapy in breast cancer brain metastasis.,36384097
Single-cell transcriptomics reveals immune dysregulation mediated by IL-17A in initiation of chronic lung injuries upon real-ambient particulate matter exposure.,35739565
Ifit2 deficiency restricts microglial activation and leukocyte migration following murine coronavirus (m-CoV) CNS infection.,33253295
A listeriolysin O subunit vaccine is protective against Listeria monocytogenes.,32684498
Anti-tumor immunity influences cancer cell reliance upon ATG7.,32923161
"FATC Domain Deletion Compromises ATM Protein Stability, Blocks Lymphocyte Development, and Promotes Lymphomagenesis.",33536256
Commensal Candida albicans Positively Calibrates Systemic Th17 Immunological Responses.,30870622
Salmonella Persistence and Host Immunity Are Dictated by the Anatomical Microenvironment. ,32393507
Prostaglandin D2 signaling in dendritic cells is critical for the development of EAE.,32624353
Mechanisms of innate and adaptive immunity to the Pfizer-BioNTech BNT162b2 vaccine.,35288714
IL6 Fuels Durable Memory for Th17 Cell-Mediated Responses to Tumors.,32561531
Intratumoral administration of IL2- and TNF-based fusion proteins cures cancer without establishing protective immunity.,29370721
Intratumoral immune activation with TLR4 agonist synergizes with effector T cells to eradicate established murine tumors.,32579133
Dectin-1 limits autoimmune neuroinflammation and promotes myeloid cell-astrocyte crosstalk via Card9-independent expression of Oncostatin M.,33581044
Potent inhibition of tumour cell proliferation and immunoregulatory function by mitochondria-targeted atovaquone.,33087770
Partial Protection From Lupus-Like Disease by B-Cell Specific Type I Interferon Receptor Deficiency.,33488628
Epigenetic and Transcriptional Control of the Epidermal Growth Factor Receptor Regulates the Tumor Immune Microenvironment in Pancreatic Cancer.,33158848
Prevention of Tumor Growth and Dissemination by In Situ Vaccination with Mitochondria-Targeted Atovaquone.,35243806
Irradiated tumor cell-derived microparticles mediate tumor eradication via cell killing and immune reprogramming.,32232155
"Therapeutic Myeloperoxidase Inhibition Attenuates Neutrophil Activation, ANCA-Mediated Endothelial Damage, and Crescentic GN.",31879336
Stromal Expression of the Core Clock Gene <i>Period 2</i> Is Essential for Tumor Initiation and Metastatic Colonization.,33123539
Non-random lymphocyte distribution among virus-infected cells of the respiratory tract.,24328934
Therapeutic efficacy of PD-L1 blockade in a breast cancer model is enhanced by cellular vaccines expressing B7-1 and glycolipid-anchored IL-12.,26308597
Synergy of a STING agonist and an IL-2 superkine in cancer immunotherapy against MHC I-deficient and MHC I<sup>+</sup> tumors.,35588144
A Highly Conserved Peptide Vaccine Candidate Activates Both Humoral and Cellular Immunity Against SARS-CoV-2 Variant Strains.,34950151
Identification of CD4 and H-2K<sup>d</sup>-restricted cytotoxic T lymphocyte epitopes on the human herpesvirus 6B glycoprotein Q1 protein.,30846739
Oncogenic KRAS-Driven Metabolic Reprogramming in Pancreatic Cancer Cells Utilizes Cytokines from the Tumor Microenvironment.,32046984
DSTYK inhibition increases the sensitivity of lung cancer cells to T cell-mediated cytotoxicity.,36169652
Soy-tomato enriched diet reduces inflammation and disease severity in a pre-clinical model of chronic pancreatitis.,33311549
Neuronal Ablation of Alpha/Beta Interferon (IFN-α/β) Signaling Exacerbates Central Nervous System Viral Dissemination and Impairs IFN-γ Responsiveness in Microglia/Macrophages. ,32796063
Matrix metalloproteinases and tissue inhibitors of metalloproteinases in murine β-coronavirus-induced neuroinflammation.,34906793
Abrogation of IFN-γ Signaling May not Worsen Sensitivity to PD-1/PD-L1 Blockade. ,32155707
Aberrant type 1 immunity drives susceptibility to mucosal fungal infections. ,33446526
Autophagy promotes growth of tumors with high mutational burden by inhibiting a T-cell immune response.,34476408
The Cancer-Associated ATM R3008H Mutation Reveals the Link between ATM Activation and Its Exchange.,33239428
Virus-derived immunostimulatory RNA induces type I IFN-dependent antibodies and T-cell responses during vaccination.,29861183
Interleukin-27 Is Essential for Type 1 Diabetes Development and Sjögren Syndrome-like Inflammation.,31801074
Macrophage inducible nitric oxide synthase circulates inflammation and promotes lung carcinogenesis.,29844930
Tonic LAT-HDAC7 Signals Sustain Nur77 and Irf4 Expression to Tune Naive CD4 T Cells.,28538176
Gamma Interferon Is Required for Chlamydia Clearance but Is Dispensable for T Cell Homing to the Genital Tract. ,32184237
IL-10 Deficiency Accelerates Type 1 Diabetes Development <i>via</i> Modulation of Innate and Adaptive Immune Cells and Gut Microbiota in <i>BDC2.5</i> NOD Mice.,34394099
Selective expansion of regulatory T cells using an orthogonal IL-2/IL-2 receptor system facilitates transplantation tolerance.,33855972
LAG3 associates with TCR-CD3 complexes and suppresses signaling by driving co-receptor-Lck dissociation.,35437325
Blockade of LAG-3 in PD-L1-Deficient Mice Enhances Clearance of Blood Stage Malaria Independent of Humoral Responses.,33519801
Loss of 15-lipoxygenase disrupts T<sub>reg</sub> differentiation altering their pro-resolving functions.,34040168
Bcl10-controlled Malt1 paracaspase activity is key for the immune suppressive function of regulatory T cells.,31138793
Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.,34717799
Expression of the mono-ADP-ribosyltransferase ART1 by tumor cells mediates immune resistance in non-small cell lung cancer.,35294260
Immunological dynamics after subcutaneous immunization with a squalene-based oil-in-water adjuvant.,33411367
Cellular Virotherapy Increases Tumor-Infiltrating Lymphocytes (TIL) and Decreases their PD-1+ Subsets in Mouse Immunocompetent Models. ,32708639
A chimeric yellow fever-Zika virus vaccine candidate fully protects against yellow fever virus infection in mice.,32116148
Tumor-draining lymph node is important for a robust abscopal effect stimulated by radiotherapy. ,33028691
Elimination of acquired resistance to PD-1 blockade via the concurrent depletion of tumour cells and immunosuppressive cells.,34725506
Macrophages and CD8<sup>+</sup> T Cells Mediate the Antitumor Efficacy of Combined CD40 Ligation and Imatinib Therapy in Gastrointestinal Stromal Tumors.,29467128
A conserved dendritic-cell regulatory program limits antitumour immunity.,32269339
Dynamics of the Coreceptor-LCK Interactions during T Cell Development Shape the Self-Reactivity of Peripheral CD4 and CD8 T Cells.,32023465
Comprehensive Analysis of the Safety Profile of a Single-Stranded RNA Nano-Structure Adjuvant. ,31500241
A Genetic Screen to Identify Gain- and Loss-of-Function Modifications that Enhance T-cell Infiltration into Tumors.,32611665
Brucella abortus and Pregnancy in Mice: Impact of Chronic Infection on Fertility and the Role of Regulatory T Cells in Tissue Colonization. ,32690635
Myocardial B cells are a subset of circulating lymphocytes with delayed transit through the heart. ,31945014
Airway Microbiota-Host Interactions Regulate Secretory Leukocyte Protease Inhibitor Levels and Influence Allergic Airway Inflammation.,33147448
Immunization against Anaplasma phagocytophilum Adhesin Binding Domains Confers Protection against Infection in the Mouse Model.,32661123
Cooperative Enhancer Activation by TLX1 and STAT5 Drives Development of NUP214-ABL1/TLX1-Positive T Cell Acute Lymphoblastic Leukemia.,30107177
A Genetic Mouse Model Recapitulates Immune Checkpoint Inhibitor-Associated Myocarditis and Supports a Mechanism-Based Therapeutic Intervention.,33257470
Specific ablation of CD4<sup>+</sup> T-cells promotes heart regeneration in juvenile mice.,32724455
Anti-CTLA-4 synergizes with dendritic cell-targeted vaccine to promote IL-3-dependent CD4<sup>+</sup> effector T cell infiltration into murine pancreatic tumors.,30945313
Functional characterization of T cell populations in a mouse model of chronic obstructive pulmonary disease.,23264660
Tumor-Targeted Immunotherapy by Using Primary Adipose-Derived Stem Cells and an Antigen-Specific Protein Vaccine. ,30445793
A cyclodextrin-based nanoformulation achieves co-delivery of ginsenoside Rg3 and quercetin for chemo-immunotherapy in colorectal cancer.,35127393
Conventional Co-Housing Modulates Murine Gut Microbiota and Hematopoietic Gene Expression. ,32858886
Helminthic dehydrogenase drives PGE<sub>2</sub> and IL-10 production in monocytes to potentiate Treg induction.,35357743
Modulation of Tumor-Associated Macrophages (TAM) Phenotype by Platelet-Activating Factor (PAF) Receptor.,29445756
Intestinal Microbiota Disruption Reduces Regulatory T Cells and Increases Respiratory Viral Infection Mortality Through Increased IFNγ Production.,30042764
Plant Virus-Like Particle In Situ Vaccine for Intracranial Glioma Immunotherapy. ,30974896
Overcoming Genetically Based Resistance Mechanisms to PD-1 Blockade.,32467343
RIG-I activating immunostimulatory RNA boosts the efficacy of anticancer vaccines and synergizes with immune checkpoint blockade.,30852164
Dynamic Regulation of the Molecular Mechanisms of Regulatory T Cell Migration in Inflamed Skin.,34040606
Promising xenograft animal model recapitulating the features of human pancreatic cancer.,32921958
"ERα Signaling Increased IL-17A Production in Th17 Cells by Upregulating IL-23R Expression, Mitochondrial Respiration, and Proliferation.",31849948
"Restriction of Viral Replication, Rather than T Cell Immunopathology, Drives Lethality in Murine Norovirus CR6-Infected STAT1-Deficient Mice.",35107369
Small Molecule Cyclotriazadisulfonamide Abrogates the Upregulation of the Human Receptors CD4 and 4-1BB and Suppresses In Vitro Activation and Proliferation of T Lymphocytes.,33968048
High-dimensional single cell mass cytometry analysis of the murine hematopoietic system reveals signatures induced by ageing and physiological pathogen challenges.,33879187
Lipid nanoparticles enhance the efficacy of mRNA and protein subunit vaccines by inducing robust T follicular helper cell and humoral responses.,34852217
IDO1 Expression in Ovarian Cancer Induces PD-1 in T Cells <i>via</i> Aryl Hydrocarbon Receptor Activation.,34025677
Viral infection engenders bona fide and bystander subsets of lung-resident memory B cells through a permissive mechanism.,35768001
An organoid-based screen for epigenetic inhibitors that stimulate antigen presentation and potentiate T-cell-mediated cytotoxicity.,34725507
Synergistic Activation of Antitumor Immunity by a Particulate Therapeutic Vaccine.,34194942
Targeted Delivery of IL2 to the Tumor Stroma Potentiates the Action of Immune Checkpoint Inhibitors by Preferential Activation of NK and CD8<sup>+</sup> T Cells.,30782667
Eosinophil recruitment is dynamically regulated by interplay among lung dendritic cell subsets after allergen challenge.,30250029
Antigen Specificity Enhances Disease Control by Tregs in Vitiligo.,33335528
Inactivated <i>Mycobacterium phlei</i> inhalation ameliorates allergic asthma through modulating the balance of CD4+CD25+ regulatory T and Th17 cells in mice.,27803782
Cell-Intrinsic Glycogen Metabolism Supports Early Glycolytic Reprogramming Required for Dendritic Cell Immune Responses.,28877459
Development and Evaluation of a Cryopreserved Whole-Parasite Vaccine in a Rodent Model of Blood-Stage Malaria.,34663097
Intravenous nanoparticle vaccination generates stem-like TCF1<sup>+</sup> neoantigen-specific CD8<sup>+</sup> T cells.,33139915
Systemic inhibition of PTPN22 augments anticancer immunity.,34283806
"Overexpression of Murine Rnaset2 in a Colon Syngeneic Mouse Carcinoma Model Leads to Rebalance of Intra-Tumor M1/M2 Macrophage Ratio, Activation of T Cells, Delayed Tumor Growth, and Rejection. ",32197460
T Cell-Derived IL-17A Induces Vascular Dysfunction via Perivascular Fibrosis Formation and Dysregulation of <sup>·</sup>NO/cGMP Signaling.,31396305
Genome-scale in vivo CRISPR screen identifies RNLS as a target for beta cell protection in type 1 diabetes.,32719542
A Requirement of Protein Geranylgeranylation for Chemokine Receptor Signaling and Th17 Cell Function in an Animal Model of Multiple Sclerosis.,33828552
Endogenous Galectin-1 in T Lymphocytes Regulates Anti-prostate Cancer Immunity.,30319642
Excessive neutrophil levels in the lung underlie the age-associated increase in influenza mortality.,30617300
ADAM10-Mediated ICOS Ligand Shedding on B Cells Is Necessary for Proper T Cell ICOS Regulation and T Follicular Helper Responses.,28814605
Oleate but not stearate induces the regulatory phenotype of myeloid suppressor cells.,28790345
γδ T cell IFNγ production is directly subverted by Yersinia pseudotuberculosis outer protein YopJ in mice and humans.,34871329
Targeted Delivery of Antigen to Activated CD169<sup>+</sup> Macrophages Induces Bias for Expansion of CD8<sup>+</sup> T Cells.,30393066
Polymicrobial Sepsis Impairs Antigen-Specific Memory CD4 T Cell-Mediated Immunity.,32903436
Protective Intranasal Immunization Against Influenza Virus in Infant Mice Is Dependent on IL-6.,33193346
Neurokinin-1 Receptor Signaling Is Required for Efficient Ca<sup>2+</sup> Flux in T-Cell-Receptor-Activated T Cells.,32160549
Enhancing immunotherapy of STING agonist for lymphoma in preclinical models.,30194137
Novel malaria antigen Plasmodium yoelii E140 induces antibody-mediated sterile protection in mice against malaria challenge.,32407410
Microglia Require CD4 T Cells to Complete the Fetal-to-Adult Transition.,32702313
"Liposomal Delivery of the RNA Genome of a Live-Attenuated Chikungunya Virus Vaccine Candidate Provides Local, but Not Systemic Protection After One Dose.",32194557
A transplantable tumor model allowing investigation of NY-BR-1-specific T cell responses in HLA-DRB1*0401 transgenic mice.,31519152
Rova-T enhances the anti-tumor activity of anti-PD1 in a murine model of small cell lung cancer with endogenous Dll3 expression.,33074129
Single cell transcriptomics of mouse kidney transplants reveals a myeloid cell pathway for transplant rejection. ,32970632
GCNT1-Mediated <i>O</i>-Glycosylation of the Sialomucin CD43 Is a Sensitive Indicator of Notch Signaling in Activated T Cells.,32060138
GM-CSF Programs Hematopoietic Stem and Progenitor Cells During <i>Candida albicans</i> Vaccination for Protection Against Reinfection.,34975887
Blood-stage malaria parasites manipulate host innate immune responses through the induction of sFGL2.,32133407
Broad cross protection by recombinant live attenuated influenza H3N2 seasonal virus expressing conserved M2 extracellular domain in a chimeric hemagglutinin.,33603072
MACHETE identifies interferon-encompassing chromosome 9p21.3 deletions as mediators of immune evasion and metastasis.,36344707
B7-H3×4-1BB bispecific antibody augments antitumor immunity by enhancing terminally differentiated CD8<sup>+</sup> tumor-infiltrating lymphocytes.,33523913
WSX1 act as a tumor suppressor in hepatocellular carcinoma by downregulating neoplastic PD-L1 expression.,34108491
"Inflammatory responses induce an identity crisis of alveolar macrophages, leading to pulmonary alveolar proteinosis.",28916727
Dynamic regulation of chromatin organizer SATB1 via TCR-induced alternative promoter switch during T-cell development.,32392347
The concerted change in the distribution of cell cycle phases and zone composition in germinal centers is regulated by IL-21.,34887406
Discovery of surrogate agonists for visceral fat Treg cells that modulate metabolic indices in vivo.,32773038
Cancer-associated fibroblasts induce antigen-specific deletion of CD8 <sup>+</sup> T Cells to protect tumour cells.,29507342
Resolving Cell Cycle Speed in One Snapshot with a Live-Cell Fluorescent Reporter.,32579930
Myxoma Virus-Loaded Mesenchymal Stem Cells in Experimental Oncolytic Therapy of Murine Pulmonary Melanoma.,32775618
The neutrophil antimicrobial peptide cathelicidin promotes Th17 differentiation.,33627652
Calcineurin inhibitors suppress acute graft-versus-host disease via NFAT-independent inhibition of T cell receptor signaling. ,33822776
let-7g counteracts endothelial dysfunction and ameliorating neurological functions in mouse ischemia/reperfusion stroke model.,32017988
Id1 and PD-1 Combined Blockade Impairs Tumor Growth and Survival of KRAS-mutant Lung Cancer by Stimulating PD-L1 Expression and Tumor Infiltrating CD8+ T Cells. ,33126649
A micropeptide encoded by lncRNA MIR155HG suppresses autoimmune inflammation via modulating antigen presentation.,32671205
Repositioning liothyronine for cancer immunotherapy by blocking the interaction of immune checkpoint TIGIT/PVR.,32894141
CTLA-4 expression by B-1a B cells is essential for immune tolerance.,33483505
Virotherapy-recruited PMN-MDSC infiltration of mesothelioma blocks antitumor CTL by IL-10-mediated dendritic cell suppression.,30546960
Increase of α-dicarbonyls in liver and receptor for advanced glycation end products on immune cells are linked to nonalcoholic fatty liver disease and liver cancer.,33628620
Tet2 Controls the Responses of β cells to Inflammation in Autoimmune Diabetes.,34417463
Toll-like receptor 7 deficiency suppresses type 1 diabetes development by modulating B-cell differentiation and function.,33432061
Low-dose oncolytic adenovirus therapy overcomes tumor-induced immune suppression and sensitizes intracranial gliomas to anti-PD-1 therapy.,32642679
Cricket paralysis virus internal ribosome entry site-derived RNA promotes conventional vaccine efficacy by enhancing a balanced Th1/Th2 response.,31371226
Toll-Like Receptor 4 Expression on Lymphoma Cells Is Critical for Therapeutic Activity of Intratumoral Therapy With Synthetic TLR4 Agonist Glucopyranosyl Lipid A.,32974162
LC3-Associated Phagocytosis in Myeloid Cells Promotes Tumor Immune Tolerance.,30245008
P2X7 receptor restrains pathogenic Tfh cell generation in systemic lupus erythematosus.,30655308
Upregulated ethanolamine phospholipid synthesis via selenoprotein I is required for effective metabolic reprogramming during T cell activation.,33484950
Molecular clamp stabilised Spike protein for protection against SARS-CoV-2,10.21203/rs.3.rs-68892/v1
Synergy between <i>Toxoplasma gondii</i> type I Δ<i>GRA17</i> immunotherapy and PD-L1 checkpoint inhibition triggers the regression of targeted and distal tumors.,34725213
Characterization of a murine mixed neuron-glia model and cellular responses to regulatory T cell-derived factors.,29720228
Selective inhibition of mTORC1 in tumor vessels increases antitumor immunity. ,32759497
Pyrin-only protein 2 limits inflammation but improves protection against bacteria.,28580947
Nlrp12 Mediates Adverse Neutrophil Recruitment during Influenza Virus Infection.,29282312
Oxazaphosphorines combined with immune checkpoint blockers: dose-dependent tuning between immune and cytotoxic effects. ,32784216
PEGylated PLGA Nanoparticle Delivery of Eggmanone for T Cell Modulation: Applications in Rheumatic Autoimmunity.,32110018
CD4<sup>+</sup> T-Cell Responses Mediate Progressive Neurodegeneration in Experimental Ischemic Retinopathy.,32389572
CD8+ T Cells Protect During Vein Graft Disease Development.,31263704
Mutant BRAF and MEK Inhibitors Regulate the Tumor Immune Microenvironment via Pyroptosis.,31796433
<i>In Vivo</i> Epigenetic CRISPR Screen Identifies <i>Asf1a</i> as an Immunotherapeutic Target in <i>Kras</i>-Mutant Lung Adenocarcinoma.,31744829
Vaccine delivery alerts innate immune systems for more immunogenic vaccination. ,33690222
PP2A enables IL-2 signaling by preserving IL-2Rβ chain expression during Treg development. ,30912768
The plant hormone zeatin riboside inhibits T lymphocyte activity via adenosine A2A receptor activation.,24813229
A peptide encoded by pri-miRNA-31 represses autoimmunity by promoting T<sub>reg</sub> differentiation.,35343645
An Important Role for CD4+ T Cells in Adaptive Immunity to Toxoplasma gondii in Mice Lacking the Transcription Factor Batf3. ,32669460
Toll-Like Receptor 7 Enhances Rabies Virus-Induced Humoral Immunity by Facilitating the Formation of Germinal Centers.,30906301
A Recombinant Rabies Virus Expressing Fms-like Tyrosine Kinase 3 Ligand (Flt3L) Induces Enhanced Immunogenicity in Mice.,31254272
BHLHE40 Regulates the T-Cell Effector Function Required for Tumor Microenvironment Remodeling and Immune Checkpoint Therapy Efficacy.,35181783
Dendritic cell NLRC4 regulates influenza A virus-specific CD4 T cell responses through FasL expression.,31038471
CD200 promotes immunosuppression in the pancreatic tumor microenvironment. ,32581043
Modulation of Oxidative Stress and Inflammation in the Aged Lacrimal Gland.,33159886
"The Significant Reduction or Complete Eradication of Subcutaneous and Metastatic Lesions in a Pheochromocytoma Mouse Model after Immunotherapy Using Mannan-BAM, TLR Ligands, and Anti-CD40. ",31083581
Rapid Application of the Molecular Clamp Platform for SARS-CoV-2,10.2139/ssrn.3736395
Enhancing and inhibitory motifs regulate CD4 activity.,35861317
Enhanced tumor immune surveillance through neutrophil reprogramming due to Tollip deficiency.,30674719
T cell response kinetics determines neuroinfection outcomes during murine HSV infection. ,32161194
Bempegaldesleukin selectively depletes intratumoral Tregs and potentiates T cell-mediated cancer therapy.,32005826
Stroma-derived Fibrinogen-like Protein 2 Activates Cancer-associated Fibroblasts to Promote Tumor Growth in Lung Cancer.,28656005
"Local Irradiation Sensitized Tumors to Adoptive T Cell Therapy via Enhancing the Cross-Priming, Homing, and Cytotoxicity of Antigen-Specific CD8 T Cells.",31921127
Re-education of Tumor-Associated Macrophages by CXCR2 Blockade Drives Senescence and Tumor Inhibition in Advanced Prostate Cancer.,31433989
The metabolic hormone leptin promotes the function of T<sub>FH</sub> cells and supports vaccine responses.,34031386
m<sup>6</sup>A mRNA demethylase FTO regulates melanoma tumorigenicity and response to anti-PD-1 blockade.,31239444
Resistance of melanoma to immune checkpoint inhibitors is overcome by targeting the sphingosine kinase-1.,31974367
Intratumoral SIRPα-deficient macrophages activate tumor antigen-specific cytotoxic T cells under radiotherapy.,34050181
Endogenous T cells prevent tumor immune escape following adoptive T cell therapy.,31682239
CSF1R-dependent myeloid cells are required for NK‑mediated control of metastasis. ,29769439
The Impact of Gut Microbiota on Gender-Specific Differences in Immunity.,28713378
Hypoxic pre-conditioning suppresses experimental autoimmune encephalomyelitis by modifying multiple properties of blood vessels.,30176931
Gut dysbiosis induced by cardiac pressure overload enhances adverse cardiac remodeling in a T cell-dependent manner.,33103561
Tumor necrosis factor is a therapeutic target for immunological unbalance and cardiac abnormalities in chronic experimental Chagas' heart disease.,25140115
In situ vaccination at a peripheral tumor site augments response against melanoma brain metastases. ,32690669
Xenogenization of tumor cells by fusogenic exosomes in tumor microenvironment ignites and propagates antitumor immunity. ,32937446
Hassall's corpuscles with cellular-senescence features maintain IFNα production through neutrophils and pDC activation in the thymus.,30534943
CD8+ T Cells Responding to the Middle East Respiratory Syndrome Coronavirus Nucleocapsid Protein Delivered by Vaccinia Virus MVA in Mice. ,30558354
Contrast-enhanced ultrasound with sub-micron sized contrast agents detects insulitis in mouse models of type1 diabetes.,32382089
PD-1<sup>+</sup> melanocortin receptor dependent-Treg cells prevent autoimmune disease.,31729418
Extrafollicular CD4 T cell-derived IL-10 functions rapidly and transiently to support anti-Plasmodium humoral immunity.,33529242
The same self-peptide selects conventional and regulatory CD4⁺ T cells with identical antigen receptors.,25270305
Mechanisms of the immunosuppressive effects of mouse adipose tissue-derived mesenchymal stromal cells on mouse alloreactively stimulated spleen cells.,24348757
