Title,ID
The Threshold of Protection from Liver-Stage Malaria Relies on a Fine Balance between the Number of Infected Hepatocytes and Effector CD8<sup>+</sup> T Cells Present in the Liver.,28087668
Diacylglycerol kinase α establishes T cell polarity by shaping diacylglycerol accumulation at the immunological synapse.,25161317
Activated regulatory T cells suppress effector NK cell responses by an IL-2-mediated mechanism during an acute retroviral infection.,26220086
A Toll-like receptor 2 agonist-fused antigen enhanced antitumor immunity by increasing antigen presentation and the CD8 memory T cells population.,27127171
Effect of receptor binding specificity on the immunogenicity and protective efficacy of influenza virus A H1 vaccines.,25078114
Susceptibility to Ticks and Lyme Disease Spirochetes Is Not Affected in Mice Coinfected with Nematodes.,26883594
Negative Co-stimulation Constrains T Cell Differentiation by Imposing Boundaries on Possible Cell States.,30926234
IL-33 and thymic stromal lymphopoietin mediate immune pathology in response to chronic airborne allergen exposure.,25015831
Differential requirement for CCR4 and CCR7 during the development of innate and adaptive αβT cells in the adult thymus.,24990081
Heme oxygenase-1 protects regulatory T cells from hypoxia-induced cellular stress in an experimental mouse brain tumor model.,24268287
Hippocampal T cell infiltration promotes neuroinflammation and cognitive decline in a mouse model of tauopathy.,27818384
Dysbiosis-induced IL-33 contributes to impaired antiviral immunity in the genital mucosa.,26811463
The presence of IL-17A and T helper 17 cells in experimental mouse brain tumors and human glioma.,21060663
Basophil-associated OX40 ligand participates in the initiation of Th2 responses during airway inflammation.,25839234
CD8α dendritic cells drive establishment of HSV-1 latency.,24695322
Hepatic stellate cells preferentially induce Foxp3+ regulatory T cells by production of retinoic acid.,23359509
CXCR3 blockade protects against Listeria monocytogenes infection-induced fetal wastage.,25751061
Subcellular distribution of Lck during CD4 T-cell maturation in the thymic medulla regulates the T-cell activation threshold.,22529380
Protein malnutrition impairs the immune response and influences the severity of infection in a hamster model of chronic visceral leishmaniasis.,24586759
Extracellular Histones Induce Chemokine Production in Whole Blood Ex Vivo and Leukocyte Recruitment In Vivo.,26646682
n3 PUFAs reduce mouse CD4+ T-cell ex vivo polarization into Th17 cells.,23864512
Effect of bacillus Calmette-Guérin vaccination on CD4+Foxp3+ T cells during acquired immune response to Mycobacterium tuberculosis infection.,26590147
Sensing Microbial Viability through Bacterial RNA Augments T Follicular Helper Cell and Antibody Responses.,29548673
Immune activation caused by vascular oxidation promotes fibrosis and hypertension.,26595812
Absence of CXCL10 aggravates herpes stromal keratitis with reduced primary neutrophil influx in mice.,23720717
In vivo imaging of differences in early donor cell proliferation in graft-versus-host disease hosts with different pre-conditioning doses.,22228184
Interleukin-10 (IL-10) inhibits Borrelia burgdorferi-induced IL-17 production and attenuates IL-17-mediated Lyme arthritis.,24042116
Tannic Acid-Modified Silver and Gold Nanoparticles as Novel Stimulators of Dendritic Cells Activation.,29872440
Oncogenic RAS Signaling Promotes Tumor Immunoresistance by Stabilizing PD-L1 mRNA.,29246442
The C104R mutant impairs the function of transmembrane activator and calcium modulator and cyclophilin ligand interactor (TACI) through haploinsufficiency.,20889194
Hematopoietic Stem Cells Count and Remember Self-Renewal Divisions.,27839867
Lymphotoxin-beta receptor blockade induces inflammation and fibrosis in tolerized cardiac allografts.,22594431
Intratumoral INF-γ triggers an antiviral state in GL261 tumor cells: a major hurdle to overcome for oncolytic vaccinia virus therapy of cancer.,27119106
Splenic differentiation and emergence of CCR5<sup>+</sup>CXCL9<sup>+</sup>CXCL10<sup>+</sup> monocyte-derived dendritic cells in the brain during cerebral malaria.,27808089
PreTCR and TCRγδ signal initiation in thymocyte progenitors does not require domains implicated in receptor oligomerization.,21775286
Listeria monocytogenes engineered to activate the Nlrc4 inflammasome are severely attenuated and are poor inducers of protective immunity.,21746921
Endogenous IL-22 plays a dual role in arthritis: regulation of established arthritis via IFN-γ responses.,24676270
Toll-like receptor 9 agonist enhances anti-tumor immunity and inhibits tumor-associated immunosuppressive cells numbers in a mouse cervical cancer model following recombinant lipoprotein therapy.,24642245
Adenosine 2A receptor modulates inflammation and phenotype in experimental abdominal aortic aneurysms.,23413358
Two-photon microscopy imaging of thy1GFP-M transgenic mice: a novel animal model to investigate brain dendritic cell subsets in vivo.,23409142
The phenotype and activation status of regulatory T cells during Friend retrovirus infection.,24452537
T cell-mediated protection against lethal 2009 pandemic H1N1 influenza virus infection in a mouse model.,20980523
Autocrine IL-2 is required for secondary population expansion of CD8(+) memory T cells.,21804558
Adenosine A2A receptor activation on CD4+ T lymphocytes and neutrophils attenuates lung ischemia-reperfusion injury.,19909990
Foxp3⁺ regulatory T cells exert asymmetric control over murine helper responses by inducing Th2 cell apoptosis.,21715314
"An information theoretic, microfluidic-based single cell analysis permits identification of subpopulations among putatively homogeneous stem cells.",21731674
Effects of a gut pathobiont in a gnotobiotic mouse model of childhood undernutrition.,27881825
Impact of intravenous immunoglobulin on the dopaminergic system and immune response in the acute MPTP mouse model of Parkinson's disease.,23046563
Divergent requirement for Gαs and cAMP in the differentiation and inflammatory profile of distinct mouse Th subsets.,22326954
Interleukin-27 receptor limits atherosclerosis in Ldlr-/- mice.,22927332
Chronic Trichuris muris Infection in C57BL/6 Mice Causes Significant Changes in Host Microbiota and Metabolome: Effects Reversed by Pathogen Clearance.,25938477
Imaging of the cross-presenting dendritic cell subsets in the skin-draining lymph node.,26755602
ATP binding cassette transporter G1 deletion induces IL-17-dependent dysregulation of pulmonary adaptive immunity.,22539789
TRAIL/DR5 plays a critical role in NK cell-mediated negative regulation of dendritic cell cross-priming of T cells.,21832159
"PmpG303-311, a protective vaccine epitope that elicits persistent cellular immune responses in Chlamydia muridarum-immune mice.",22431650
"Coregulatory interactions among CD8α dendritic cells, the latency-associated transcript, and programmed death 1 contribute to higher levels of herpes simplex virus 1 latency.",24672046
Systems modeling of molecular mechanisms controlling cytokine-driven CD4+ T cell differentiation and phenotype plasticity.,23592971
Conditional deletion of ferritin h in mice reduces B and T lymphocyte populations.,24586648
Opposing signals from the Bcl6 transcription factor and the interleukin-2 receptor generate T helper 1 central and effector memory cells.,22018468
SLAP deficiency enhances number and function of regulatory T cells preventing chronic autoimmune arthritis in SKG mice.,21248251
"Vectorization in an oncolytic vaccinia virus of an antibody, a Fab and a scFv against programmed cell death -1 (PD-1) allows their intratumoral delivery and an improved tumor-growth inhibition.",27853644
Suppression of leaky expression of adenovirus genes by insertion of microRNA-targeted sequences in the replication-incompetent adenovirus vector genome.,26015975
An eosinophil immune response characterizes the inflammatory skin disease observed in Tie-2 transgenic mice.,18443190
"Lineage-specific effects of 1,25-dihydroxyvitamin D(3) on the development of effector CD4 T cells.",21047796
WFDC1/ps20: a host factor that influences the neutrophil response to murine hepatitis virus (MHV) 1 infection.,22960155
Pervasive and stochastic changes in the TCR repertoire of regulatory T-cell-deficient mice.,18310063
Predictive computational modeling of the mucosal immune responses during Helicobacter pylori infection.,24039925
Recombinant lipidated HPV E7 induces a Th-1-biased immune response and protective immunity against cervical cancer in a mouse model.,22815882
Suppression of cell-mediated immunity following recognition of phagosome-confined bacteria.,19730694
RUNX transcription factor-mediated association of Cd4 and Cd8 enables coordinate gene regulation.,21435585
Roles of major histocompatibility complex class II in inducing protective immune responses to influenza vaccination.,24760891
Eradication of Tumors through Simultaneous Ablation of CD276/B7-H3-Positive Tumor Cells and Tumor Vasculature.,28399408
Distinct translational control in CD4+ T cell subsets.,23658533
The ion channel TRPV1 regulates the activation and proinflammatory properties of CD4⁺ T cells.,25282159
Angiotensin II sustains brain inflammation in mice via TGF-beta.,20628203
"Origins and properties of dental, thymic, and bone marrow mesenchymal cells and their stem cells.",23185234
"Gasp, a Grb2-associating protein, is critical for positive selection of thymocytes.",19805304
Regulatory T cells are locally induced during intravaginal infection of mice with Neisseria gonorrhoeae.,18824531
Prophylaxis with a respiratory syncytial virus (RSV) anti-G protein monoclonal antibody shifts the adaptive immune response to RSV rA2-line19F infection from Th2 to Th1 in BALB/c mice.,24990999
Arginase I suppresses IL-12/IL-23p40-driven intestinal inflammation during acute schistosomiasis.,20483789
The Nlrp3 inflammasome regulates acute graft-versus-host disease.,23980097
Pleural innate response activator B cells protect against pneumonia via a GM-CSF-IgM axis.,24821911
"Development of immunoglobulin lambda-chain-positive B cells, but not editing of immunoglobulin kappa-chain, depends on NF-kappaB signals.",19412180
Intratumoral hu14.18-IL-2 (IC) induces local and systemic antitumor effects that involve both activated T and NK cells as well as enhanced IC retention.,22844125
Induction of potent CD8+ T-cell responses by novel biodegradable nanoparticles carrying human immunodeficiency virus type 1 gp120.,17609261
IL-12 suppresses vascular endothelial growth factor receptor 3 expression on tumor vessels by two distinct IFN-gamma-dependent mechanisms.,20061409
TLR4 signaling in effector CD4+ T cells regulates TCR activation and experimental colitis in mice.,20051628
Reduced Fas ligand-expressing splenic CD5+ B lymphocytes in severe collagen-induced arthritis.,19706160
Ang-2/VEGF bispecific antibody reprograms macrophages and resident microglia to anti-tumor phenotype and prolongs glioblastoma survival.,27044098
Thymic alterations in GM2 gangliosidoses model mice. ,20856892
Galectin-3 is critical for the development of the allergic inflammatory response in a mouse model of atopic dermatitis.,19179612
Mast cells expedite control of pulmonary murine cytomegalovirus infection by enhancing the recruitment of protective CD8 T cells to the lungs.,24763809
Expanded CD23(+)/CD21(hi) B cells in inflamed lymph nodes are associated with the onset of inflammatory-erosive arthritis in TNF-transgenic mice and are targets of anti-CD20 therapy.,20435928
Mutation of mouse Cyp11a1 promoter caused tissue-specific reduction of gene expression and blunted stress response without affecting reproduction.,18174359
Allergic sensitization through the airway primes Th17-dependent neutrophilia and airway hyperresponsiveness.,19661246
Effector memory CD4+ T cells mediate graft-versus-leukemia without inducing graft-versus-host disease.,18045967
Role for CCR5 in dissemination of vaccinia virus in vivo.,19073715
Deleterious effect of the IL-23/IL-17A axis and γδT cells on left ventricular remodeling after myocardial infarction.,23316306
Pancreatic lipase-related protein 2 (PLRP2) induction by IL-4 in cytotoxic T lymphocytes (CTLs) and reevaluation of the negative effects of its gene ablation on cytotoxicity.,19451396
Inhibition of Th17 cells regulates autoimmune diabetes in NOD mice.,19289457
FOXO3 regulates CD8 T cell memory by T cell-intrinsic mechanisms.,22359505
In vivo requirement for Atg5 in antigen presentation by dendritic cells.,20171125
"Loss of protein kinase C theta, Bcl10, or Malt1 selectively impairs proliferation and NF-kappa B activation in the CD4+ T cell subset.",18941215
Mechanism of T cell tolerance induction by murine hepatic Kupffer cells.,18712788
In vivo ablation of CD11c-positive dendritic cells increases susceptibility to herpes simplex virus type 1 infection and diminishes NK and T-cell responses.,16571815
Dual role for B-1a cells in immunity to influenza virus infection.,19075288
