Title,ID
"Interleukin 3 enhances cytotoxic T lymphocyte development and class I major histocompatibility complex ""re-presentation"" of exogenous antigen by tumor-infiltrating antigen-presenting cells.",8622994
"Tolerance-related V beta clonal deletions in normal CD4-8-, TCR-alpha/beta + and abnormal lpr and gld cell populations.",2511266
Long-term abrogation of autoimmune diabetes in nonobese diabetic mice by immunotherapy with anti-lymphocyte serum.,1565635
B lymphocytes in vivo fail to prime naive T cells but can stimulate antigen-experienced T lymphocytes.,8436906
T cell receptor complexes containing Fc epsilon RI gamma homodimers in lieu of CD3 zeta and CD3 eta components: a novel isoform expressed on large granular lymphocytes.,1530959
The purification and characterization of fetal liver hematopoietic stem cells.,7479772
Single cell analysis of cytokine gene coexpression during CD4+ T-cell phenotype development.,7638231
"Identification of HLA class II-restricted determinants of Mycobacterium tuberculosis-derived proteins by using HLA-transgenic, class II-deficient mice.",9724784
The role of apoptosis in the regulation of hematopoietic stem cells: Overexpression of Bcl-2 increases both their number and repopulation potential.,10637270
Adhesion versus coreceptor function of CD4 and CD8: role of the cytoplasmic tail in coreceptor activity.,1901411
CD4(+) T cells eliminate MHC class II-negative cancer cells in vivo by indirect effects of IFN-gamma.,10411927
A predominant role of integrin alpha 4 in the spontaneous development of autoimmune diabetes in nonobese diabetic mice.,7528925
Unexpected effects of the severe combined immunodeficiency mutation on murine lymphomagenesis.,1500852
The nonobese diabetic scid mouse: model for spontaneous thymomagenesis associated with immunodeficiency.,1373493
Multiple host defense defects in failure of C57BL/6 ep/ep (pale ear) mice to resolve visceral Leishmania donovani infection.,8557335
FADD/MORT1 regulates the pre-TCR checkpoint and can function as a tumour suppressor.,10698935
Interleukin 1 participates in the development of anti-Listeria responses in normal and SCID mice.,1531270
Role of antibody and T cells in the long-term inhibition of IgE synthesis.,7507250
Aberrant development of thymocytes in mice lacking laminin-2.,11097211
"Puma cooperates with Bim, the rate-limiting BH3-only protein in cell death during lymphocyte development, in apoptosis induction.",17178918
Cyclophosphamide/granulocyte colony-stimulating factor induces hematopoietic stem cells to proliferate prior to mobilization.,9050878
Physical association of CD4 and the T-cell receptor can be induced by anti-T-cell receptor antibodies.,2470100
An anti-CD3 monoclonal antibody protects mice against a lethal infection with Listeria monocytogenes through induction of endogenous cytokines.,8514380
Regulation of IFN-gamma signaling is essential for the cytotoxic activity of CD8(+) T cells.,11698428
Prevalent CD8(+) T cell response against one peptide/MHC complex in autoimmune diabetes.,10430939
Mixed chimerism and permanent specific transplantation tolerance induced by a nonlethal preparative regimen.,2562984
Identification of novel immunodominant CD4+ Th1-type T-cell peptide epitopes from herpes simplex virus glycoprotein D that confer protective immunity.,12915561
Male gonadal environment paradoxically promotes dacryoadenitis in nonobese diabetic mice.,9502771
Insulin immunization of nonobese diabetic mice induces a protective insulitis characterized by diminished intraislet interferon-gamma transcription.,7860747
Characterization of target injury of murine acute graft-versus-host disease directed to multiple minor histocompatibility antigens elicited by either CD4+ or CD8+ effector cells.,1901455
Changes in function of antigen-specific lymphocytes correlating with progression towards diabetes in a transgenic model.,9427742
In vivo proliferation and cell cycle kinetics of long-term self-renewing hematopoietic stem cells.,10077647
CpG oligodeoxynucleotides act as adjuvants that switch on T helper 1 (Th1) immunity.,9362523
"Endogenous interleukin-4, but not interleukin-10, is involved in suppression of host resistance against Listeria monocytogenes infection in interferon-depleted mice.",8606087
Intraarterial injection of muscle-derived CD34(+)Sca-1(+) stem cells restores dystrophin in mdx mice.,11266450
Overexpression of the T-cell receptor V beta 3 in transgenic mice increases mortality during infection by enterotoxin A-producing Staphylococcus aureus.,7591086
Immunity to murine Chlamydia trachomatis genital tract reinfection involves B cells and CD4(+) T cells but not CD8(+) T cells.,11083822
Maternal IL-11Ralpha function is required for normal decidua and fetoplacental development in mice.,9679067
An alternate pathway for T cell development supported by the bone marrow microenvironment: recapitulation of thymic maturation.,9607922
Loss of the BH3-only protein Bmf impairs B cell homeostasis and accelerates gamma irradiation-induced thymic lymphoma development.,18299399
Toxoplasma gondii triggers granulocyte-dependent cytokine-mediated lethal shock in D-galactosamine-sensitized mice.,9529049
Monoclonal antibodies specific to native murine T-cell receptor gamma delta: analysis of gamma delta T cells during thymic ontogeny and in peripheral lymphoid organs.,2787028
Vaccination against persistent viral infection exacerbates CD4+ T-cell-mediated immunopathological disease.,9371632
In vivo T-cell activation by staphylococcal enterotoxin B prevents outgrowth of a malignant tumor.,1899481
Thymocytes expressing CD8 differentiate into CD4+ cells following intrathymic injection.,3141930
Critical role for the common cytokine receptor gamma chain in intrathymic and peripheral T cell selection.,8642253
Antigenic cancer cells grow progressively in immune hosts without evidence for T cell exhaustion or systemic anergy.,9221752
Depletion of T-cell subpopulations results in exacerbation of myocarditis and parasitism in experimental Chagas' disease.,8168945
In vivo activation of dendritic cells and T cells during Salmonella enterica serovar Typhimurium infection.,11500449
Developmental regulation of VDJ recombination by the core fragment of the T cell receptor alpha enhancer.,8996249
Emergence of NK1.1+ cells as effectors of IFN-gamma dependent immunity to Toxoplasma gondii in MHC class I-deficient mice.,8228800
A lung-specific neo-antigen elicits specific CD8+ T cell tolerance with preserved CD4+ T cell reactivity. Implications for immune-mediated lung disease.,8770862
A role for CD4+ NK1.1+ T lymphocytes as major histocompatibility complex class II independent helper cells in the generation of CD8+ effector function against intracellular infection.,8691126
Role of CD4+ and CD8+ T cells in murine resistance to street rabies virus.,1674967
Immunity to a pulmonary Cryptococcus neoformans infection requires both CD4+ and CD8+ T cells.,1672543
Ig-specific T cell receptor-transgenic T cells are not deleted in the thymus and are functional in vivo.,8551224
Influence of activating stimulus on functional phenotype: interleukin 2 mRNA accumulation differentially induced by ionophore and receptor ligands in subsets of murine T cells.,3137569
B lymphocytes differentially use the Rel and nuclear factor kappaB1 (NF-kappaB1) transcription factors to regulate cell cycle progression and apoptosis in quiescent and mitogen-activated cells.,9480976
Capacity of unprimed CD4+ and CD8+ T cells expressing V beta 11 receptors to respond to I-E alloantigens in vivo.,2531192
Role of gamma interferon and tumor necrosis factor alpha during T-cell-independent and -dependent phases of Mycobacterium avium infection.,8063414
Toxoplasma gondii possesses a superantigen activity that selectively expands murine T cell receptor V beta 5-bearing CD8+ lymphocytes.,8064244
Steroid production in the thymus: implications for thymocyte selection.,8195711
Differentiation of CD3-4-8- thymocytes in short-term thymic stromal cell culture.,1386875
Transgenic mice expressing human measles virus (MV) receptor CD46 provide cells exhibiting different permissivities to MV infections.,8794303
Restoration of cytomegalovirus antigen presentation by gamma interferon combats viral escape.,8254740
"Surface expression of a T cell receptor beta (TCR-beta) chain in the absence of TCR-alpha, -delta, and -gamma proteins.",1717631
Superantigen-reactive CD4+ T cells are required to stimulate B cells after infection with mouse mammary tumor virus.,8093892
"The development of autoimmunity in C57BL/6 lpr mice correlates with the disappearance of natural killer type 1-positive cells: evidence for their suppressive action on bone marrow stem cell proliferation, B cell immunoglobulin secretion, and autoimmune symptoms.",8418197
Spontaneous autoimmune diabetes in monoclonal T cell nonobese diabetic mice.,9362527
Cloning of self-major histocompatibility complex antigen-specific suppressor cells from adult bone marrow.,2143775
Sialoadhesin binds preferentially to cells of the granulocytic lineage.,7532186
Cross-linking of T-cell receptors on double-positive thymocytes induces a cytokine-mediated stromal activation process linked to cell death.,8918465
Ly-6A is required for T cell receptor expression and protein tyrosine kinase fyn activity.,8187770
Induction of self-reactive T cells after murine coronavirus infection.,1848306
Host humoral and cellular immune mechanisms in the continued suppression of Friend erythroleukemia metastases after interferon alpha/beta treatment in mice.,2022926
An antigen-independent contact mechanism as an early step in T cell-proliferative responses to dendritic cells.,2526849
Leishmania promastigotes evade interleukin 12 (IL-12) induction by macrophages and stimulate a broad range of cytokines from CD4+ T cells during initiation of infection.,7905017
Coupling of the adhesive receptor CD11b/CD18 to functional enhancement of effector macrophage tissue factor response.,1670636
CD4+ and CD8+ T lymphocytes both contribute to acquired immunity to blood-stage Plasmodium chabaudi AS.,1898902
Regulation of T cell receptor expression in immature CD4+CD8+ thymocytes by p56lck tyrosine kinase: basis for differential signaling by CD4 and CD8 in immature thymocytes expressing both coreceptor molecules.,8228817
Cross-linking of T-cell surface molecules CD4 and CD8 stimulates phosphorylation of the lck tyrosine protein kinase at the autophosphorylation site.,2118992
"Long-term survival of skin allografts induced by donor splenocytes and anti-CD154 antibody in thymectomized mice requires CD4(+) T cells, interferon-gamma, and CTLA4.",9616216
T cell receptor-mediated negative selection of autoreactive T lymphocyte precursors occurs after commitment to the CD4 or CD8 lineages.,2143774
Cellular induction of chronic allotype suppression of IgG2a in Ighb/b homozygous mice and its abrogation by in vivo treatment with anti-CD8 monoclonal antibody.,2902183
A dominant interfering mutant of FADD/MORT1 enhances deletion of autoreactive thymocytes and inhibits proliferation of mature T lymphocytes.,9450996
Activated lck tyrosine protein kinase stimulates antigen-independent interleukin-2 production in T cells.,1383689
T cell determinants from autoantibodies to DNA can upregulate autoimmunity in murine systemic lupus erythematosus.,7539036
Induction of focal spongiform neurodegeneration in developmentally resistant mice by implantation of murine retrovirus-infected microglia.,7853473
A small number of anti-CD3 molecules on dendritic cells stimulate DNA synthesis in mouse T lymphocytes.,2522496
Heterogeneity and biased T cell receptor alpha/beta repertoire of mucosal CD8+ cells from murine large intestine: implications for functional state.,8046326
"Thymocytes can become mature T cells without passing through the CD4+ CD8+, double-positive stage.",8920852
Localization of major histocompatibility complex class II molecules in phagolysosomes of murine macrophages infected with Leishmania amazonensis.,1900060
Borrelia burgdorferi outer surface lipoproteins OspA and OspB possess B-cell mitogenic and cytokine-stimulatory properties.,8359905
The distinct leukocyte integrins of mouse spleen dendritic cells as identified with new hamster monoclonal antibodies.,2185332
Surface expression of alpha 4 integrin by CD4 T cells is required for their entry into brain parenchyma.,7678116
Induction of cytotoxic T cells to a cross-reactive epitope in the hepatitis C virus nonstructural RNA polymerase-like protein.,1376366
Selective development of T helper (Th)2 cells induced by continuous administration of low dose soluble proteins to normal and beta(2)-microglobulin-deficient BALB/c mice.,8627161
An exogenous mouse mammary tumor virus with properties of Mls-1a (Mtv-7).,1316932
Targeted disruption within the CD3 zeta/eta/phi/Oct-1 locus in mouse.,8112294
Major histocompatibility complex class II-restricted presentation of an internally synthesized antigen displays cell-type variability and segregates from the exogenous class II and endogenous class I presentation pathways.,8315396
CD3+CD16+NK1.1+B220+ large granular lymphocytes arise from both alpha-beta TCR+CD4-CD8- and gamma-delta TCR+CD4-CD8- cells.,8195719
